id,text
1.34e+18,"@HannahThibedeau @carolemacneil @zchagla Q: When I receive my second dose of #PfizerBioNTech, and once 28 days or s"
1.34e+18,Feeling fine at 48 hours!! #mildarmsoreness #48hourcheck #shot1done #VaccinesSaveLives #PfizerBioNTech #shot2in21days #signingofffornow
1.34e+18,"89 year old man died of #COVID19 in #Cyprus, raising #pandemic death toll to 96, revised after 4 other deaths were"
1.34e+18,3500 #modernavaccine arrive at @BaptistHealthSF and put in freezers at neg 20f- this on top of the #PfizerBioNTech
1.34e+18,Coronavirus Update: Pfizer BioNTech COVID Vaccine Price https://t.co/uweqLk4rFF via @YouTube 
1.34e+18,@NHSuk Thank you @NHSuk for best christmas present ever . My 65 year old nhs worker mum vaccinated today against
1.34e+18,Who will have the #Pfizer #PfizerBioNTech #vaccine first and when can I get it?
1.34e+18,#NewBrunswick reports 4 new cases of #COVID_19; 
1.34e+18,"🔴 European Union has approved the #PfizerBioNTech Coronavirus vaccine, the first inoculations to start across 27 co"
1.34e+18,Both #COVID19 vaccines are up to 95% effective and based on mRNA with similar mild side effect profile!
1.34e+18,EU approves BioNTech-Pfizer COVID vaccine #COVID19  #PfizerBioNTech 💉 https://t.co/Cb3we7RMns
1.34e+18,Health Minister Stephen Donnelly has said the Pfizer/BioNTech COVID-19 vaccine will be rolled out
1.34e+18,"The European Commission has granted a conditional marketing authorization (CMA) for the #PfizerBioNTech vaccine, ma"
1.34e+18,Another serious question. Did any hospital workers in FL receive the #PfizerBioNTech vaccine? Or did FL wait an ent
1.34e+18,#coronavirus  #BioNTech #Pfizer #PfizerBioNTech 
1.34e+18,After a very busy week I
1.34e+18,MOPH: COVID-19 vaccination in Qatar to start on December 23 
1.34e+18,"FN SCAR, Walther, tous les jours, fuck BioNTech"
1.34e+18,The first shipment of @pfizer-BioNTech #CovidVaccines💉 arrived in #Singapore 🇸🇬. Priority will be given to healthca
1.34e+18,🦠 Full report on #pfizerbiontech vaccine 💉 approval in Europe and the new strain of #Covid19 that could already be
1.34e+18,Please sign and retweet. Thank you. #COVID19 #Covid19UK #Covid_19 #schoolsuk #COVID20 #saveourschools #CovidVaccine
1.34e+18,The presentation of #EMA approval today for #Pfizer #CoronaVaccine ; looks like a remake of the #Cancer Vaccin pres
1.34e+18,Dr. Lisa (Wahlrab) Walsh '05 became one of the first to receive the #PfizerBioNTech COVID-19 vaccine last week.  Re
1.34e+18,"Is #PfizerBioNTech vaccine protecting against the new UK Covid variant? The answer is Yes, according to Evercore IS"
1.34e+18,I
1.34e+18,"💉 Following @EMA_News recommendations released earlier today, the @EU_Commission grants marketing authorisation (co"
1.34e+18,"After #UK , #Canada and #US - now #Europe approves #PfizerBioNTech Covid vaccine.."
1.34e+18,Two of three members of our household officially vaccinated. So thankful #CovidVaccine #PfizerBioNTech https://t.co/Y7DzkOG2pa
1.34e+18,"Many of us would balk at accepting a cell line from the kidney of a Holocaust victim, even though that injustice f… https://t.co/2NBvrMwx1k"
1.34e+18,Half a million people in Britain have now received their first dose of the Covid-19 #PfizerBioNTech vaccine.
1.34e+18,Seeing posts of my colleagues all over the US getting their shots of the #PfizerBioNTech vaccine- this is the true
1.34e+18,".@BorisJohnson said 500,000 people hav been vaccinated against #COVID19. UK has only recd 800,000 doses of the vacc"
1.34e+18,"After #UK , #Canada and #US - now #Europe approves #PfizerBioNTech Covid vaccine.."
1.34e+18,"Vaccine #1 accomplished! Small pinch, no burn at the push. In and out within 2 minutes. @orlandohealth has vaccinat"
1.34e+18,EU watchdog approves #PfizerBioNTech #Vaccine https://t.co/qt3TDZPoF6 
1.35e+18,"Interesting interview with John Moore, Professor of Microbiology and Immunology @Cornell by @AJEnglish re: UK appro"
1.34e+18,The Vaccine rollout in the US is a Pathetic failure. Where are the Doses we were promised. Moderna &amp; Pfizer
1.34e+18,"Varadkar: Ireland 'will start slower, but catch up' on COVID vaccine | On The Record"
1.34e+18,Stephen Donnelly says arrival of coronavirus vaccine is 'a day of hope' | Newstalk
1.34e+18,Someone hacked the vaccine 
1.34e+18,Just got the call that I will be getting the #PfizerBioNTech #CovidVaccine next week at @grhospitalkw. Feeling like
1.34e+18,Isn't William Shakespeare due his 2nd Covid shot? Where's the media at? #PfizerBioNTech https://t.co/bsUKjHJ7kO
1.34e+18,"When no one get vaccinated, The disease can spread easily."
1.34e+18,Belated X-mas/Boxing Day Gift! Thank you @MontefioreNYC and the scientists at #PfizerBioNTech! #CovidVaccine https://t.co/O1bjo4j4EG
1.34e+18,Well sent well received #vaccination #vaccine #Covid #Pfizer #PfizerBioNTech https://t.co/TxPRhYT938
1.34e+18,#covid19vacccine #PfizerCovidVaccine #PfizerBioNTech 
1.34e+18,Proud to have received #PfizerBioNTech vaccine today. Much more comfortable than wearing PPE all day! Grateful to l
1.34e+18,don't drop it!!
1.34e+18,Reverse Engineering the source code of the BioNTech/Pfizer SARS-CoV-2 Vaccine - Articles #COVID #vaccine
1.34e+18,"@businessinsider Maga #covidiots are using #HydroxyChloroquine , but their political masters are taking"
1.34e+18,"*US and/or Israeli connections, in other words, both the #PfizerBioNTech  and the #Moderna vaccines, what I meant to say."
1.34e+18,"@ThePoliticalIn6 @ABC Not only do I trust it, 8 days ago I received the #PfizerBioNTech #CovidVaccine and the next"
1.34e+18,"@surtegteborg1 If I was vulnerable and had the choice, based on data to date, I"
1.34e+18,Looking forward to receiving the Pfizer
1.34e+18,Now my turn to return the favor: spending the whole day vaccinating @WUSTLmed and @BarnesJewish employees with the
1.34e+18,The transfer of the first shipment of #PfizerBioNTech  vaccine to the #UAE🇦🇪👌👌
1.34e+18,COVID-19: How you can book an appointment for the Pfizer-BioNTech vaccine in #Dubai 
1.34e+18,Comparing the #PfizerBioNTech and #Moderna #COVID19  vaccines https://t.co/RQ7MRG4wvr
1.34e+18,"At a time when #PfizerBioNTech, #SputnikV,  #Moderna is already used 4 mass inoculation in other countries (poor, d"
1.34e+18,Central Drugs Standard Control Organisation will evaluate Oxford's #COVID19 vaccine for emergency use in #India.
1.34e+18,"In summer 2020 as #COVID19 was exponentially spreading, #Trump declined several offers to procure millions of addit"
1.34e+18,So grateful for #Science and #scientists. Never have been this super excited to go to hospital during #Christmas ho
1.34e+18,Nice comparison of the #PfizerBioNTech and #Moderna #CovidVaccines https://t.co/Nya3cQTA3j
1.34e+18,"#Irak: The country is part of the Gavi Vaccine Alliance, which oversees Covax, the UN's global vaccine access mecha"
1.34e+18,"First #PfizerBioNTech #coronavirus vaccines arrived in Poland late on Friday, which the prime minister, Mateusz Mor"
1.34e+18,The same #MHRA that is responsible for the #PfizerBioNTech #COVID_19 #Vaccine #approval in 2020. 
1.34e+18,First doses of #vaccines from #PfizerBioNTech reach #Lithuania! https://t.co/TEpSOigz8p
1.34e+18,@Charlyf_81 Happy Boxing Day!
1.34e+18,First batch of #Covid #vaccines arrive in #Cyprus #PfizerBioNTech https://t.co/t4ZddxLOkf
1.34e+18,First shipment of Pfizer Covid-19 vaccine reaches France on Saturday. Vaccination of first dose begins on sunday.
1.34e+18,"#Spain will receive 4.5 million doses of #PfizerBioNTech's #coronavirus #vaccine over the next 12 weeks, to vaccina"
1.34e+18,The rollout of the Pfizer-BioNTech Covid-19 across Europe is under way following approval on Monday by the European
1.34e+18,"#Cyprus will be taking delivery at noon on Saturday of first 10,000 #coronavirus #vaccines from #PfizerBioNTech, th"
1.34e+18,"Found a beautiful article via @esteban  (thanks! it is amazing) on how the #vaccine from #Pfizer works, I will try"
1.34e+18,"An Irish boy writes to #Pfizer requesting a vaccination for Santa, and receives a reply from its C.E.O. - The New Y"
1.34e+18,Covid-19 coronavirus will stay with us for next 10 years: @BioNTech CEO 
1.34e+18,I guess you can call me the Vaccine Pro... 🤪🎄💉
1.34e+18,#Chicago area hospital pauses #COVID_19 vaccinations following #allergicreactions 
1.34e+18,Mera number kab aayega 🤔
1.34e+18,Feeling mostly back to normal. Day 2 post #pfizerbiontech #covid19vacccine #notthrowingawaymyshot #thisisourshot
1.34e+18,#coronavirus #vaccine a miraculous result of frontiers of modern Biotechnology &amp; information technology!
1.34e+18,"The 95% effective, Pfizer vaccine is being rolled out for ALL Dubai residents starting today... FREE of cost!!!😍💯"
1.34e+18,Tony Blair makes a good point! One shot for everyone to curb the pandemic NOW! #SARSCoV2  #vaccination
1.34e+18,Singapore on December 30 became the first Asian country to begin its vaccination programme with Pfizer-BioNTech's C
1.34e+18,Three sizes available on my Etsy shop
1.34e+18,EXPLAINER-Where are we in the COVID-19 vaccine race?
1.34e+18,"Finally, #vaccine started in all the EU. #vaccineday is truly historic bringing hope and relief to millions of peop"
1.34e+18,BMW M4 GT4 | BioNTech No.63
1.34e+18,Go Go Go! 🙏💉
1.34e+18,"For my fellow docs and science nerds, a Sunday morning vaccine cheer: Gimme an"
1.34e+18,The #EuropeanUnion on Sunday officially started rolling out a mass vaccination campaign against #COVID19.
1.34e+18,The comparison of #vaccines poses the question: shouldn't #Moderna use it's capacity to produce the vaccine of
1.34e+18,@vonderleyen No love lost #eu27 #theeu #eu #eunations #eucountries #euparliament #eupoliticians #vonderleyen
1.34e+18,"Elle a snifé ? 😱 hey, take it easy ! respire calmement 🤪 #nonauvaccin #SARSCoV2 #PfizerBioNTech https://t.co/PUvArwhpUB"
1.34e+18,@StateDept @realDonaldTrump Today arrived COVID19 Vaccine in Italy by #PfizerBioNTech 
1.34e+18,"A full day after I had received the #PfizerBioNTech #SARSCoV2  #COVID19 vaccine, all is well. 👍🏼 The arm soreness a"
1.34e+18,I don't want to rattle your unwavering confidence in #PfizerBioNTech or any other #COVID19 #vaccines but I must say
1.34e+18,Now for some light hearted fun: 
1.34e+18,"I have had the same excitement as kids have waiting for Santa to come. Went to sleep early, woke up before the alar"
1.34e+18,So it begins. #VaccineDay #PfizerBioNTech #Moderna #AstraZeneca #Europe #EU #Hope
1.34e+18,"Covid-19 vaccination part 1, done 💉 "
1.34e+18,Please do not circulate false rumors wildly around social media and online discussion groups that a nurse died afte
1.34e+18,#Lebanon signed an $ 18 million deal with #PfizerBioNTech for 1.5 million doses expected in February. This agreemen
1.34e+18,Done! So thankful! #PfizerBioNTech https://t.co/mAPerqfQYQ
1.34e+18,"Newsreader at 11.00 on #R4 announced Europe was starting administration of "" #PfizerBioNTech Coronavirus "
1.34e+18,"A happy day across #Europe as the #EuropeanUnion begins to roll out the #PfizerBioNTech #vaccine, ""Vaccination is t"
1.34e+18,One shot at a time ... 💉 #PfizerBioNTech https://t.co/AUFj2lWJIW
1.34e+18,95 is the the new 💯 #PfizerBioNTech #Moderna and now #AstraZeneca 👏🏻
1.34e+18,"#Lebanon, a country of more than six million people, has signed an $ 18 million agreement with #PfizerBioNTech for"
1.34e+18,"On Sunday morning, #Cyprus officially began to roll out the #PfizerBioNTech #Covid vaccine, targeting pensioners in"
1.34e+18,"#Finland took delivery of a first batch of the #PfizerBioNTech #coronavirus vaccine on Saturday, with the first vac"
1.34e+18,"Oman on Sunday launched the coronavirus vaccination programme on with His Excellency Dr. Ahmed Al Saidi, Minister o"
1.34e+18,#Kuwait approved the #PfizerBioNTech vaccine in December and a site has been set up for people wishing to be vaccin
1.34e+18,EU launches #PfizerBioNTech vaccine rollout across the bloc https://t.co/vCGSh3qXqj
1.34e+18,Vaccinated with #PfizerBioNTech #COVID19Vaccine 
1.34e+18,101-year-old woman first in Germany to receive Pfizer-BioNTech vaccine against coronavirus
1.34e+18,Some concerns about the #Pfizervaccine raised by #letitiawright for which she was unfairly attacked.
1.34e+18,"#NSTnation ""The (non-disclosure) agreement is a contract. Thus, a breach of confidentiality amounts to a breach of"
1.34e+18,"@AlanBixter @drajm @NjbBari3 @devisridhar @YouAreLobbyLud @FDA @TGAgovau As a consumer, I would like to be informed"
1.34e+18,Super grateful to have received a #PfizerBioNTech #SARSCoV2 #vaccine today. 
1.34e+18,COVID-19: How you can book an appointment for the Pfizer-BioNTech vaccine in #Dubai 
1.34e+18,#NSTworld  101-year-old woman in an elderly care home became the first person in #Germany to be inoculated against
1.34e+18,"Registered Nurse from Nashville,TN after taking the SARS-COV-2 vaccine -... https://t.co/RlnN9fQogW via @YouTube"
1.34e+18,Got my #COVID19 vaccine 💉 early morning on December 24th. #CovidVaccine #PfizerBioNTech #hope https://t.co/4phLxfGyo6
1.34e+18,Where is #tiffanydover ? Why no one has news from her ? 🤔 #Vaccin #CovidVaccine #covid #Pfizer #PfizerBioNTech
1.34e+18,BILL GATES &amp; WALTER WHITE ON - BREAKING GATES - Painting by Alejandro Be... https://t.co/SgDDtNj38Z via @YouTube
1.34e+18,Words can
1.34e+18,@DailyMailUK While I trust the #Pfizervaccine I would never trust the Oxford. Have you seen the kind of moronic twa
1.35e+18,When the CEO of #PfizerBioNTech won
1.34e+18,People aged 70 and above will get the vaccine starting in February. 
1.34e+18,Heavily Recommended - simplified and clear explanation of the #PfizerBioNTech SARS-CoV-2 Vaccine  https://t.co/VCM9oQO1KR
1.34e+18,France has now administered a first dose of #PfizerBioNTech vaccine to a total of 50 people (no zeros missing). I p
1.34e+18,"@FLAHAULT @ZeClint Well, check page 132 of #PfizerBioNTech Covid19 vaccine protocol, they highly recommend women to"
1.34e+18,A side-by-side comparison of the Pfizer/BioNTech and Moderna vaccines  #vaccine #CovidVaccine #PfizerBioNTech
1.34e+18,Twittervers:
1.34e+18,#PfizerBioNTech vaccine is in a bottle containing 5 doses. It need to be prepared by healthcare personnel remixing
1.34e+18,Getting the COVID-19 vaccine: Where should we stand in the waiting line? https://t.co/sLd1HQ1ALG @DrMarcSiegel
1.34e+18,#Coronavirus: the first person to receive the #PfizerBioNTech vaccine in #Dubai shares what it means to him https://t.co/poX8zpfQz8
1.34e+18,#PfizerBioNTech The Germans made a huge mistake - WorldEnglish - on https://t.co/Zut6IKXf6y https://t.co/ULD3Pky9p8
1.34e+18,"Lebanon is reserving nearly 2 million doses of #PfizerBioNTech #vaccine to fight #coronavirus, an amount that cover"
1.34e+18,Quindi che caxxo li famo a fa
1.34e+18,One of the best Christmas gifts I
1.34e+18,Pfizer-BioNTech vaccine delivery to Spain delayed https://t.co/le0QwHhubb via @daily_states  #COVID #COVID19
1.34e+18,💉 Just received the 1st dose of the #PfizerBioNTech vaccine as part of the first 🌊 of healthcare provider vaccinati
1.34e+18,We are constantly recieving questions on #Covid19 #vaccine. Here is a useful #vaccineingredient sheet for both
1.34e+18,I GOT THE PFIZER VACCINE | MY SIDE EFFECTS https://t.co/GBHm40hNcJ via @YouTube #vaccine #PfizerBioNTech #Pfizervaccine
1.34e+18,Getting vaccinated. #Pfizer #PfizerBioNTech #vaccine https://t.co/0tRFfDpzHR
1.34e+18,"So, got dad to take the #Pfizervaccine. Incredibly lucky to get the opportunity to have the most vulnerable member"
1.34e+18,This feels like a historic victory of medical science. Hoping the vaccine becomes available soon to everyone around
